,Treg.KO,Treg.WT,Memory.KO,Memory.WT,Naive.KO,Naive.WT,Activated.KO,Unactivated.KO,Activated.WT,Unactivated.WT
Ssbp1,3.34230879251512,3.09797162366069,3.27840371598029,3.3159811628253,3.47268980398527,3.66915399286446,3.34600955104326,3.7048548521866,3.8517325173696,3.72070245636189
Sstr3,5.66452086502107,5.58643347857704,5.22309880835525,5.26574011678109,4.94717400500276,5.3477150015687,5.01063784690025,5.05058092331613,4.51830121505696,4.95041172927818
Ssx2ip,3.07311672520827,2.92184368150939,3.00962134862292,3.4666006204346,3.2284099261133,2.69182836792175,3.31674497212609,3.06486979256553,3.004004261713,3.14426453471087
St3gal6,4.56754867031037,4.7736744827297,9.09193791370206,8.72384765466347,7.22173680335154,7.34270291818677,4.69270292615445,7.93748915180858,5.44359639653211,8.01660241277159
St6gal1,7.84551368719054,7.97197692372848,6.31302384528474,6.63294648348003,7.01007254217764,7.00389089504238,5.38836097963893,6.18159108893764,6.05412766850546,6.3454890994608
St8sia6,9.59509887370143,9.63069358861853,7.10813224478627,8.56469925983741,10.7230460766701,11.1642574954368,8.45696254827876,11.0675805537902,9.57127385764043,11.7399326480307
Stc2,5.03963413825719,4.80400565443265,5.20993663728467,5.19741120364734,5.0592112673051,4.7952844144807,5.92917685089103,4.38956604505589,7.23369611430971,4.09683195191028
Steap2,2.97538495086568,2.97960079484879,3.06066573449872,2.96741301985889,2.87316110361981,3.12349475287206,2.77669888767675,2.66684860580769,2.47557915065837,2.85687869334124
Stk36,3.8136072503462,3.62989011421365,4.09804615287308,4.04400429609597,3.46107202691967,3.2619840482633,3.09897784542941,3.29339090685515,3.45158730738848,3.37407124993734
Stk38,7.15992644342561,6.93343545124242,6.65188263621436,7.06324346697869,7.8365940152056,8.34741683869976,5.47681576068608,7.94141470693762,6.15396825711509,9.35851576786233
Stpg1,4.03561477967901,3.28075712196911,4.77932782207869,4.34672352366436,3.95369618320361,4.31734371897586,3.7630956950142,4.0711177335106,4.20299360167547,4.01935772094155
Stt3a,2.829062271539,3.23316029378618,3.3086387915378,3.0753242510647,4.07464911702412,3.42005204636663,3.37515787672029,3.50441150190943,3.79817310677649,3.88278675629835
Sulf1,4.0478365864825,3.48021100882916,3.802704765101,3.76310274825121,3.3818785178635,3.50273047919256,4.13152987775043,3.70662939193884,3.43741028346868,3.94845057495984
Swsap1,6.22576337040124,6.27258259411144,5.95600331300965,6.36156193233107,6.57937209955729,6.35770219248822,6.03423616520188,6.80680195830999,6.75284158839334,7.0314257735388
Syne2,4.52031693789745,4.35528862758861,4.14022902772108,4.32084324674032,4.31008672888519,4.35147801849733,4.86929780793244,4.33806593716446,4.30285108581631,4.33806593716446
Synpo2,3.5669628897366,3.73154356747317,3.92773639500135,3.71010528433127,3.62495945765012,3.51875466023543,5.13692512315634,3.54583720151827,4.53986468010641,3.68962515625964
Syt2,4.14651547416436,4.1870125924053,4.27839003092067,4.03580890129418,3.64676042308554,4.11656479250244,4.32242599719774,4.18837468651092,3.9199458510997,4.05067836691638
Syt9,3.68368338586316,3.96295293103235,3.62502207764149,3.35604827526283,3.55091131212753,3.50920295177427,3.29564154399732,3.57260467068712,3.70046297883627,3.50353158529479
Tagln2,3.04435831120691,3.22963845158211,3.2675520977506,3.22963845158211,3.13965259105068,3.45660950301013,4.30107261136683,3.39970036705254,3.81345070393747,3.32746219219149
Tal2,3.8392497277255,3.84683255829027,3.71114004606236,3.90069886595193,3.84615386572569,3.60652686368628,5.51617820545022,3.52599263680357,4.86027322809193,3.66644048113246
Tanc2,4.75060987420562,4.62289547525603,3.72078001796258,5.21873490925553,4.60233232527638,5.02438213149697,4.11313339938076,4.31963763799232,4.62439461768272,5.13477695398928
Tango2,6.04265827394102,6.05336149557499,5.57639381473086,6.22051152492765,6.04265827394102,6.29035998453845,4.93988277199175,6.05196968709222,4.48875381895463,5.89744636467127
Taok1,8.83169372370321,8.60385255711766,8.38323195877134,8.83741077224033,8.83769265414245,9.03503133313833,7.54737808110391,8.34084578255795,6.76181051148039,8.07904122659467
Tbata,5.16811309227447,4.94585083017472,4.89347786596928,5.28424134989339,4.74394609808288,5.30571577766678,5.22536004025998,5.11451921832728,4.72851303892484,4.99587609231059
Tbc1d31,4.98327459310991,4.99914909680894,4.63391201731234,4.48419257452251,4.63172195682025,4.63258986964694,4.88333446539594,4.62458281195505,5.49087546562053,4.45356468414026
Tbc1d9,4.67027951664805,4.29720982972575,4.32402854411786,4.2031922960952,4.153360274935,4.09601852751809,4.06763022579399,3.9841200373243,3.68110971583049,3.89603842572677
Tbrg3,3.99256424493944,3.94263952862467,3.74311057721417,3.57971364899631,3.83512280192212,3.78976815264645,3.35133071168596,3.81389085653449,3.77069959579384,3.89291365016171
Tbx22,2.89169476000318,2.84662307892702,3.29773993779679,3.23089314616971,3.05000010675685,3.13364341353914,3.04861861582604,3.17275355872809,3.52430692967117,3.20103046341706
Tcf4,5.01631903524923,5.20196795341625,7.37617769777314,8.63148294713661,5.28221110858836,4.79546361690631,7.05922209465098,5.26185219249029,6.41598683483124,5.34539317090926
Tcf7l2,3.75112082059491,3.88495648847867,3.88953277305954,4.13169618589229,3.97862058445646,4.06999845954175,4.07420968161924,3.80862099082695,4.71907824865734,3.6846504436942
Tcrb-J,2.98906064604613,3.04027560538033,3.15490161146391,2.98906064604613,3.31772894245572,2.91019148963621,2.98747107253645,2.8078572740018,2.69385810498022,2.76711557183909
Tcrg-V4,5.15567588995156,5.1428915347131,8.1562589492324,10.4800030406071,5.93759034700182,5.51495343597608,5.23080307535853,5.92863704511291,4.75057823607789,5.84734943665972
Tctex1d2,2.96032163127878,3.08618671060167,3.33495260279949,4.16548774365197,3.28299802849104,2.96032163127878,4.04494527104443,2.93053056825276,3.14289277512603,2.92170582414399
Tdgf1,5.20649776507669,4.70568779778682,4.58330024917063,4.0115403731344,4.66503719489924,5.41059451867437,3.95025410899061,4.91075793932864,4.52648464293816,4.96722075153894
Tfcp2l1,3.85623810312724,3.81585983989094,3.06295832489909,3.41945248199015,2.92405299120654,3.49589518043587,3.45159339873614,3.24787354291063,3.01438175697658,3.20324213590043
Tgm2,6.21945747181936,7.23779480016626,7.56351307104638,7.60577475608874,8.14607373226344,3.98959742782915,4.68641226268718,7.79454695217976,4.00743342568558,4.98815243777808
Thsd4,4.45686037348462,4.20569637619132,4.3916507273445,4.42743615144256,4.4574758082404,4.41654338862505,4.20168578610599,4.49638479666577,4.69787835643961,4.86309866272088
Thsd7b,3.18485959710701,3.3516685025448,3.0868399456658,3.10080613968822,3.23792557619566,3.01113293218637,3.0868399456658,2.81540863025471,2.77696371782288,3.09972660109178
Tigd5,4.24632617481072,4.26623341621248,4.12953299097068,4.48143892294705,3.82993899180611,4.2733151829853,4.37026268028341,4.20372081177872,3.96128761636778,4.20372081177872
Timd2,4.56657828226062,4.43757100632316,4.68187705655309,4.60825699859163,4.30301654591654,4.50368526803259,5.59586959312117,4.3107892204642,6.65792558196095,4.26811140101397
Timm8a2,3.0979012718528,3.21360698933681,3.04577401450379,3.01973243127717,2.81036557382336,3.32738059541129,2.79966100132208,3.18887985617455,3.11427842970163,3.3975360267693
Timp1,4.62665886395683,4.54748597971338,4.73404220147366,4.69641642664635,4.33717675881922,4.48941872766465,5.59704211002197,4.99171923561605,5.03643112386418,4.70182356044742
Timp2,9.1608940308736,9.45018024966046,9.31156788044024,9.92626975483856,9.34002642726599,9.56409331419772,6.1519037682111,8.77845869180483,6.95907969810897,9.42938372013362
Tle4,4.9662240398547,4.64980707774776,5.31802880682888,6.25365574439461,6.95486127365892,6.40846610717093,4.89568255050455,6.17158622193924,5.51486763755145,6.34825457183891
Tlr4,2.88791830128261,2.7859410818628,2.97437561900522,2.78457115259143,3.1069697886279,2.91284651181092,3.20452061727634,2.92681152119347,2.84308129206867,2.88276432479752
Tmc1,3.74754225423025,4.20573251727831,4.29847361919224,3.92535623268596,3.97991825764055,4.20447567806729,4.0230243300291,4.15031574934382,3.55894906760131,4.10884251182401
Tmem108,6.60404458059148,6.98367933772217,5.41572559089739,5.08745912240934,8.80317705286817,8.28415350629282,5.31951671962739,6.5871059244558,4.7294923435158,6.65950879203606
Tmem140,7.76091293513451,7.90675840217191,7.70425342761954,7.62001366953681,6.60689900553634,6.11417914363021,5.7030624516638,6.64872638475659,4.84144101082474,6.08782028165171
Tmem176a,5.26561123504377,5.52560536225227,7.82999244387237,8.74011325043827,5.38964220914797,4.83562073544174,4.51101325302122,5.15507318614562,4.09640361389432,4.95036801027921
Tmem178,3.81033758358649,4.24866206524598,3.92336546373992,3.79920142373324,3.79519340373096,3.7160371711157,4.21360992549596,3.51383335397867,3.68613348223189,3.55128688706749
Tmem191c,6.67355989466554,6.93642501032545,6.84952094104653,6.83565006272989,6.76824331741101,6.57237286504012,5.96936304730667,7.15657438090629,6.64903645030126,7.06457472879629
Tmem30c,5.04886115904206,5.07060539405551,5.126421363861,4.66995806002179,4.66517471454631,4.91241668030193,4.85031078950934,4.83141594340989,4.36573905498667,4.7516055159824
Tmem74b,5.19626730909896,4.92720063005241,4.26904103141662,4.49370612275856,4.60053824581662,4.4365162961774,5.19692759191225,4.69429649502493,4.43026553675965,4.21519606409684
Tmod2,4.07775041764812,3.75478530152237,3.69820948065078,3.96654280082983,3.84089846493337,3.41096561108291,3.32066591532165,3.72373451974724,3.77861728518319,3.47300946970346
Tmprss11f,2.99880511885435,2.93637957992137,3.17670799387802,2.8570366100739,3.2871878062343,3.26329606253291,3.33090189759589,2.95190750672638,2.94656943088747,2.80105372400261
Tmsb10,4.37159415650995,4.51032826106322,4.60068376664615,4.76756055870155,4.71801090924811,4.79391175155039,5.12712041202195,4.7735512931514,4.35752164441295,4.84495953877154
Tmx3,7.50793269194009,6.61908973565375,6.31739665242632,5.57709479929823,6.35532056236454,6.81149190687949,4.79082114575722,4.27046189091446,4.32562694665942,4.20099001879377
Tnfaip2,3.94846540555992,4.20160724611019,4.92823706356512,4.52648464293816,5.46657790987721,4.2515935496938,5.99135552185694,3.78282102576968,3.80511976927214,3.91078927838994
Tnfrsf19,3.32883664137898,3.13605669258796,3.67522050164373,3.72657030659628,3.7885472005656,3.65021219704029,4.04580246568272,3.59015147466142,4.50044109842576,3.95255998173086
Tnfsf10,9.34536223217227,9.31043078131158,9.03090036226551,8.30051908940196,7.90868625123805,7.66245975393388,5.96141829325436,7.58466760542623,6.8372773053842,7.63745200898433
Tnik,9.40499262003626,9.37403577131365,8.77955218734036,9.57816725071147,9.48271081480511,9.80053494598155,6.42863130452527,9.0724142097233,7.29591262706242,9.49229490300261
Tnni3k,4.54967400604462,4.3291893948224,4.39725758720179,4.32084324674032,4.68710505760029,4.29271241718914,4.53885009180015,4.48743943628644,4.0688041451337,4.17450649325222
Tnnt2,4.40069678485701,5.19605496833452,3.67623556146282,3.48530536413189,4.06213420336836,3.53618475152461,4.15218106433785,3.76498583233197,3.73834068079946,3.952123311698
Top2b,4.44044413020538,4.17991373864066,3.9614297545823,4.30266419067679,3.96361701536643,4.12438616204599,3.44658485457708,4.11027621836382,4.07737792169661,4.11787032083496
Tpbg,3.49108977916524,3.30183483075108,3.81680750234057,3.25773068021732,3.31267505235405,3.50381855217889,4.01930819822323,3.28717050864652,3.61655307957546,3.49258748307106
Tph1,4.5440869995417,4.46420548592322,4.25790289178947,4.36283980255948,4.03271761010634,4.16469612551034,4.20140949803117,4.22791183687854,3.65131822005193,4.20140949803117
Tpm2,4.24102308650522,4.15902284269913,4.06591749450153,4.14254810667681,4.09999287064493,4.20784918096302,5.1117244465441,4.02244333877183,4.26770193991552,3.9826720885148
Tra2a,5.9390658655278,5.62502025921404,5.26899761843749,4.38587627052147,6.41711255289011,6.3242110858367,4.50224758096549,4.78225273306959,3.84850091258261,4.65935253055746
Trdn,2.84092281301319,2.87149345522435,3.11324528063575,3.22153629309717,2.91253452148552,3.0044941648386,3.07068802568244,2.88717037198945,2.73665690816427,2.82619648085455
Trib3,6.1894830923598,6.23676193101339,5.63192747216357,5.90376616431602,7.12815777951355,6.72568440074413,6.41236070069916,6.71613133550476,7.17801731124088,7.29378077212599
Trim10,4.9254916767201,5.13486077034318,5.39858573302698,5.35583574296812,5.18511879845005,5.65595354850262,4.96396620494297,4.69674276633815,4.37784961478182,4.42375533282361
Trim2,3.3517289577859,3.57787118258495,4.35707392062323,5.44633715939559,4.76906193324531,4.95626519743812,5.01925228532906,5.70880977565461,5.86161233708637,6.83216827612913
Trim42,3.56474390704957,3.98353012739009,3.62930299974682,3.69564869167409,3.42817448533494,3.78231795470156,3.90256709898864,3.68817294447593,3.52412072528729,3.79679716556639
Trim63,4.11589502006374,4.0834617990614,3.3294665884583,3.51118351221398,3.63254706296488,3.16414156113287,3.25496295066601,3.15490161146391,2.92637453898413,3.08558280640655
Trpm3,3.30996283930328,3.31063276047138,3.53077184667166,3.84835581706194,3.48177538990907,3.44047187317752,3.15042430782432,3.17397160646552,3.26633652072202,3.2006152188818
Tspan18,4.1313443547793,4.1601648286916,4.42955093101406,4.02100012397693,4.10684160683211,3.60712073018787,4.39762281863563,4.36558827128996,3.95955821623921,4.40373104906304
Tspan33,3.86186211185163,4.0750380569069,4.02563261116064,4.03780041902635,4.11295005001229,3.65563504129597,5.08444938354968,4.52456738924797,4.45757517265295,4.32389260944064
Tssk3,4.20621347541814,4.5138235866705,3.82508543359334,3.57945666785659,3.65039490551772,3.4724869299422,3.35960042302852,3.53498872020196,3.7777925706708,3.66122902351005
Ttbk2,3.15748392020103,3.2160784112895,3.57195605506122,3.21759135308163,3.27807640365705,3.3317205869829,3.26120391395496,3.35869609288956,2.89018520940607,2.98508236719554
Ttc26,4.57056806201417,4.43001183586814,4.75036491329843,4.05742229817569,4.58653161892927,4.70067774400495,4.88333446539594,4.46814953563826,5.46737423248889,4.1090282939658
Ttc37,3.23851176482978,3.31097318923675,3.39341485665714,3.17399978315303,3.60741783126799,3.47535487038632,3.43044355910522,3.30325137584636,3.88005044325371,3.35641463908139
Ttc7,7.36214408071793,7.42432477666451,6.94486857421036,7.45316782812169,7.70097077189983,7.62789161379725,5.63431655564789,8.01038711718753,6.50263559492381,7.8669467447782
Ttr,2.68410283209715,2.70123964622588,2.74523603326367,2.72098692082983,2.68446886482196,2.87414159734126,2.79448795793152,2.80225606607209,2.53161554178874,2.71428692643284
Tyrobp,7.23697222370273,7.20345319252739,10.5157192087125,11.6849741934008,7.55705614356639,5.69040596073891,4.52861743298893,6.03423616520188,5.25033866039929,5.63766617080831
Ubxn10,4.72604272915074,4.66006008542928,4.44433013570931,4.49283348565417,4.29584702206084,4.39146039289653,4.39173837778553,4.16122497470402,3.93249037462005,4.27542859938794
Uchl1,3.41117492455962,3.25075993422578,3.15490161146391,3.07009465652485,2.75458171997185,2.93221597729847,3.6204386490136,2.90187891106615,3.13751777770623,2.88669723760424
Ucma,3.06688715729334,3.20732808330726,3.76919709434207,3.29148154398675,3.35829113043264,3.64519701711721,3.46795602787028,3.28305428947554,3.14421481322566,3.40328775827464
Ucn,5.58324747558439,5.68805782262703,5.58224800109636,5.59030108339194,5.63068626697914,5.71658004056463,5.67240130202581,4.99942400652821,5.11587682575596,4.79914910459807
Ufm1,5.2249512120362,4.98920017061331,5.05295334116276,4.7690484178316,5.29984681867282,5.54854247787369,4.20863238117974,4.35097862332459,4.74086634044354,4.16132315092061
Ulk2,4.3648157127833,4.3815945700608,4.72583563884541,5.00389080824561,5.09473081673614,5.41820115876534,4.19479298181502,4.90662948593133,3.70946017028542,4.81139150741838
Unc13c,3.70919278979178,3.70919278979178,3.68558357667195,3.61654738327755,3.71412123842534,3.36919752412953,3.46701346946919,3.54718424387178,3.01969105668772,3.37503584047866
Upp2,4.53686366428733,4.26898199502373,3.63970099041725,3.94269876458659,4.16347195542826,4.22161228748169,4.42472508357538,4.34587615430258,4.0032772092717,4.06818109541362
Usp12,4.53090724934413,4.8356015525655,4.39220927527619,4.64490698769672,4.2094322320296,4.17837494401145,4.72561027237643,4.4044518793272,4.05222773890617,4.35452478232922
Usp31,3.48671251698867,3.66536342556945,3.52587979030841,3.5215521195726,3.6883986506385,3.65021219704029,3.69403212901177,3.51651899254349,3.26544935781075,3.57331014348411
Usp4,6.64864049733334,6.36751499175583,6.55872292531625,6.54365078066235,6.32345451764644,6.80507771283951,5.69574170531468,6.62165865839346,6.78574039587628,6.8381324891933
Usp43,4.27890111438222,4.2636496198975,3.64749296171134,4.32084324674032,3.70477760695617,3.66778733555156,3.42883537181056,3.73725619613049,3.89282628374722,3.76251531430152
Utrn,5.45957504727741,5.63126787014197,5.36159240097907,5.23315288318733,5.37846301534637,5.3620026647113,5.64516670229124,6.5567984892665,5.10721824928656,6.82180526861195
Vegfa,3.66367858235162,3.26208502995125,4.06129756297796,4.0686312732197,4.0639047276624,4.24710011367353,5.03588390387872,4.29965657474623,5.9444323903183,4.33915520983688
Vldlr,4.00938645447879,4.10363688401839,4.46666482493161,4.12928293310736,4.11152658308994,4.03569363199377,4.50333570444031,4.08593157118058,5.21781914972865,4.13297797565753
Vstm2a,3.21556851191769,3.09488393108347,3.17259749855572,3.44489357514577,3.14123083501656,3.12349475287206,2.71491808344301,2.95838211689609,3.0204497463373,3.05143002494734
Vsx1,5.06190969295347,5.0231651830545,4.73500490425619,4.46719821827192,4.71519898233501,4.84284904576259,4.64833347274612,4.27764436588255,4.21992519800705,4.04359997957324
Vwc2,3.15878975092912,2.85861774400784,3.6471383816877,3.7579291181609,3.48543624220519,3.55187867190811,4.03466664994404,3.84089846493337,3.62209391994954,3.91053440692454
Wdfy1,5.69804931319677,5.98605136996276,5.48342770188379,5.48513491736763,5.08622687077401,5.17757008980089,5.12580216050356,5.0957869272745,5.78353003167454,5.53940408765432
Wipi1,3.57266186386946,3.83354819362023,2.94102439277136,3.33625390343183,3.18102262909341,3.67349580439709,2.77025860551198,2.97388939022061,3.14135524616127,3.15820031995211
Wiz,4.09131338092336,3.7331410428632,4.37023509157517,4.20037232872324,4.38376451973993,4.4365162961774,3.96304647976642,3.79755747962389,3.54655430692235,4.08425686042252
Wnt2b,4.38597301383161,4.60233232527638,4.99829733012433,4.7431490492736,4.48469119698725,4.42009288991133,4.48875381895463,4.34043843930912,4.03718060204542,4.17203660132088
Wscd1,4.29473347416991,4.22462229400208,3.98240572298989,4.23087474073653,4.1549047594946,4.55994924124282,4.11232644937129,4.44180227767102,4.57768725332228,4.20020885624779
Xaf1,10.9025177964599,10.9531396334461,10.6125327891167,10.3626786642557,10.4358739523109,10.1780379491871,5.77969770485039,9.28829041733575,6.89391869147956,8.18789128864526
Xcl1,4.03811717711857,4.22049992799296,7.39461689310037,9.09479231458977,4.372832964433,4.17091846445699,4.79840786783689,3.83232775318417,3.96474201836523,3.95221821373594
Xdh,8.63100067208346,8.74403380228312,9.32118517355554,8.45792754220343,7.65905912337223,6.88156156378709,5.63141954091603,7.07049478523857,4.53648744742006,6.68127841640244
Xpo7,4.02229704350909,3.5121714260337,3.7251046130423,3.7526923534956,4.44307371196194,4.83501066653162,3.45825602764824,3.97487124664946,3.08283252919408,5.04970991910962
Yes1,3.42923087734929,3.21074600942379,3.92165844064939,3.20952768062192,3.66604051966346,3.61286892596754,5.65150145690014,3.64244326737336,4.87910428954699,3.40043037176767
Zbtb20,5.91114588850715,6.14177057941529,5.72141105297374,6.01795360543188,6.39005308930277,6.35202487869271,4.48754385546056,6.99535491912032,5.02081252822211,7.54246305808606
Zbtb46,3.68111978656674,3.40091586202649,4.08827537865907,3.59891850793796,3.5830817371015,3.59730007430209,3.89744603294513,3.57536818408239,3.48460920587225,3.54312085356585
Zbtbd6,3.05435653076692,3.01156701547415,3.59438865177137,3.15240113233535,2.99058213398335,3.0342277578963,4.05261126048504,2.91745464276655,4.66722794823786,2.97529286821731
Zdhhc17,3.67230155334864,3.86973818071892,3.41358175284827,3.55152264790645,3.79392291125743,3.48483060474129,3.18071724052659,3.36518016253224,3.57368783180443,3.8486926416265
Zeb2,3.38330415011284,3.06117457681767,6.31302384528474,4.21565112289162,3.26337987317251,2.77340076152288,3.96544759709129,3.0273950255064,3.54219081095712,2.87202208871967
Zfp133-ps,3.74363355192436,3.3724756591159,3.45596847428168,3.61253619839524,3.90504963937529,3.62220226782654,5.28727060644339,3.652406730755,4.66874152529229,3.69376469766283
Zfp14,4.40541016049757,4.15885944399524,4.36118230725708,5.09216150812861,5.26215503899212,5.3846313798552,4.57213090110732,5.52872338322135,4.05671154720168,5.15630647957695
Zfp369,3.65989458143789,3.35745477656496,3.87878786781596,3.60012544577807,3.55897938772135,3.59422398398671,3.63950171979445,3.28372077695781,3.26145222931329,3.35745477656496
Zfp389,2.88424024189996,2.9053323880989,2.73481667473588,2.72566068370322,2.86635291585792,3.00855081787509,3.8615868463239,2.85823033092019,3.46894205716647,2.84529648709216
Zfp462,2.83337341095106,2.91344499871229,2.99542419952341,2.80547210562826,2.97322194508599,2.95710274545218,3.23522032758543,2.79057485392793,2.78445508744028,2.77341389862859
Zfp768,4.7633980344287,4.30246797515084,4.04994677108414,4.39871059620271,4.30314241896533,4.32084324674032,4.53243671453972,4.01638135931643,4.05907214257445,4.14324551265165
Zfp770,3.52770130262538,3.00396203042436,3.29427818257669,3.60996947980461,3.69039916972351,3.75971077568927,5.20138454500904,4.41333538877615,4.45534303905526,4.62197422445598
Zfp91,3.91487975253281,3.85429910989475,3.93956762658652,3.45138050981419,4.05104714812246,3.7185011762295,4.16869425516187,6.0811635768509,3.57209485500844,5.97788887039142
Zfp935,4.70217965911936,4.25832048483458,4.53840939206276,4.67504020874411,4.91066628513188,4.47293382401269,5.0545241384141,4.62621467715111,4.5633018983902,4.40545461799575
Zfr,3.67885840151358,3.43692444665026,3.94737559176972,3.50959935872945,3.6919711280479,3.35106157197391,3.5112802268277,3.24335292888707,3.19086258286838,3.08285735131403
Zic5,4.21809970930966,4.35454548154291,3.8866734858202,3.62896723271757,3.70472713338786,3.40495426715111,3.4087728191573,3.84975709658711,3.84771201408183,3.67525810714044
Zkscan8,3.24030633324467,2.94768608486404,3.030436972524,3.52736440397097,3.40959764824004,3.52345939798795,3.4985329007487,4.13665352712913,3.14875234299174,5.02773671659901
Zw10,4.48968542318502,3.89707340202135,4.24057462454987,4.86874200751259,4.6879639120718,4.75633114601098,4.97984963193649,5.24133891407965,5.75040829432392,5.32429449003392
